Year,State Code,Producer Type,Fuel Source,Generators,Facilities,Nameplate Capacity (Megawatts),Summer Capacity (Megawatts)
1990,IL,"Electric Generators, Independent Power Producers",All Sources,,6,36.1,33.3
1990,IL,"Electric Generators, Independent Power Producers",Hydroelectric,,2,17.1,16.7
1990,IL,"Electric Generators, Independent Power Producers",Other Biomass,,,16.6,14.3
1990,IL,"Electric Generators, Independent Power Producers",Petroleum,,1,2.4,2.3
1990,IL,Total Electric Power Industry,All Sources,,145,"37,515.70","33,150.60"
1990,IL,Total Electric Power Industry,Coal,,,"17,504.60","15,177.90"
1990,IL,Total Electric Power Industry,Hydroelectric,,6,28.6,26.3
1990,IL,Total Electric Power Industry,Natural Gas,,59,959.2,784.9
1990,IL,Total Electric Power Industry,Nuclear,,7,"13,734.30","12,609.00"
1990,IL,Total Electric Power Industry,Other Biomass,,,20.5,17.6
1990,IL,Total Electric Power Industry,Other Gases,,3,47.2,44.9
1990,IL,Total Electric Power Industry,Petroleum,,,"5,221.30","4,490.00"
1990,IN,"Combined Heat and Power, Commercial Power",All Sources,,4,27.7,25.8
1990,IN,"Combined Heat and Power, Commercial Power",Coal,,2,17.2,16
1990,IN,"Combined Heat and Power, Commercial Power",Other Biomass,,,6.5,6.1
1990,IN,"Combined Heat and Power, Commercial Power",Petroleum,,1,4,3.8
1990,IN,"Combined Heat and Power, Industrial Power",All Sources,,17,771.8,741.9
1990,IN,"Combined Heat and Power, Industrial Power",Coal,,5,205.4,190.5
1990,IN,"Combined Heat and Power, Industrial Power",Natural Gas,,12,244.1,239.4
1990,IN,"Combined Heat and Power, Industrial Power",Other Gases,,8,317.5,307.3
1990,IN,"Combined Heat and Power, Industrial Power",Petroleum,,2,4.8,4.7
1990,IN,"Electric Generators, Electric Utilities",All Sources,,55,"22,875.90","20,588.30"
1990,IN,"Electric Generators, Electric Utilities",Coal,,30,"21,622.70","19,556.40"
1990,IN,"Electric Generators, Electric Utilities",Hydroelectric,,6,92,66.4
1990,IN,"Electric Generators, Electric Utilities",Natural Gas,,9,640.1,473
1990,IN,"Electric Generators, Electric Utilities",Petroleum,,10,521.1,492.5
1990,IN,Total Electric Power Industry,All Sources,,76,"23,675.30","21,356.00"
1990,IN,Total Electric Power Industry,Coal,,,"21,845.30","19,762.80"
1990,IN,Total Electric Power Industry,Hydroelectric,,6,92,66.4
1990,IN,Total Electric Power Industry,Natural Gas,,15,884.2,712.4
1990,IN,Total Electric Power Industry,Other Biomass,,,6.5,6.1
1990,IN,Total Electric Power Industry,Other Gases,,4,317.5,307.3
1990,IN,Total Electric Power Industry,Petroleum,,,529.9,501
1990,KS,"Combined Heat and Power, Industrial Power",All Sources,,8,48.2,42.6
1990,KS,"Combined Heat and Power, Industrial Power",Natural Gas,,12,43.8,38.4
1990,KS,"Combined Heat and Power, Industrial Power",Petroleum,,2,4.4,4.3
1990,KS,"Electric Generators, Electric Utilities",All Sources,,124,"10,794.90","9,578.30"
1990,KS,"Electric Generators, Electric Utilities",Coal,,9,"5,762.10","5,064.30"
1990,KS,"Electric Generators, Electric Utilities",Hydroelectric,,1,2.2,2.2
1990,KS,"Electric Generators, Electric Utilities",Natural Gas,,84,"3,078.00","2,754.60"
1990,KS,"Electric Generators, Electric Utilities",Nuclear,,1,"1,235.80","1,135.00"
1990,KS,"Electric Generators, Electric Utilities",Petroleum,,28,716.7,622.1
1990,KS,"Electric Generators, Electric Utilities",Wind,,1,0.1,0.1
1990,KS,"Electric Generators, Independent Power Producers",All Sources,,1,0.3,0.3
1990,KS,"Electric Generators, Independent Power Producers",Hydroelectric,,1,0.3,0.3
1990,KS,Total Electric Power Industry,All Sources,,133,"10,843.40","9,621.30"
1990,KS,Total Electric Power Industry,Coal,,,"5,762.10","5,064.30"
1990,KS,Total Electric Power Industry,Hydroelectric,,2,2.5,2.5
1990,KS,Total Electric Power Industry,Natural Gas,,90,"3,121.80","2,793.00"
1990,KS,Total Electric Power Industry,Nuclear,,1,"1,235.80","1,135.00"
1990,KS,Total Electric Power Industry,Petroleum,,,721.1,626.4
1990,KS,Total Electric Power Industry,Wind,,1,0.1,0.1
1990,KY,"Electric Generators, Electric Utilities",All Sources,,38,"17,344.90","15,511.10"
1990,KY,"Electric Generators, Electric Utilities",Coal,,22,"16,118.40","14,306.00"
1990,KY,"Electric Generators, Electric Utilities",Hydroelectric,,7,746.3,795
1990,KY,"Electric Generators, Electric Utilities",Natural Gas,,6,277.5,225
1990,KY,"Electric Generators, Electric Utilities",Petroleum,,3,202.8,185
1990,KY,Total Electric Power Industry,All Sources,,38,"17,344.90","15,511.10"
1990,KY,Total Electric Power Industry,Coal,,,"16,118.40","14,306.00"
1990,KY,Total Electric Power Industry,Hydroelectric,,7,746.3,795
1990,KY,Total Electric Power Industry,Natural Gas,,6,277.5,225
1990,KY,Total Electric Power Industry,Petroleum,,,202.8,185
1990,LA,"Combined Heat and Power, Commercial Power",All Sources,,1,7.5,7.1
1990,LA,"Combined Heat and Power, Commercial Power",Natural Gas,,2,7.5,7.1
1990,LA,"Combined Heat and Power, Electric Power",All Sources,,1,200,192.2
1990,LA,"Combined Heat and Power, Electric Power",Natural Gas,,1,200,192.2
1990,LA,"Combined Heat and Power, Industrial Power",All Sources,,46,"2,583.80","2,296.90"
1990,LA,"Combined Heat and Power, Industrial Power",Coal,,2,14.5,13.5
1990,LA,"Combined Heat and Power, Industrial Power",Natural Gas,,56,"1,946.10","1,689.90"
1990,LA,"Combined Heat and Power, Industrial Power",Other,,2,22,21.1
1990,LA,"Combined Heat and Power, Industrial Power",Other Biomass,,,2.5,2.3
1990,LA,"Combined Heat and Power, Industrial Power",Other Gases,,10,119.8,114
1990,LA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,,18,478.9,456
1990,LA,"Electric Generators, Electric Utilities",All Sources,,39,"18,093.60","16,751.00"
1990,LA,"Electric Generators, Electric Utilities",Coal,,4,"3,571.60","3,343.00"
1990,LA,"Electric Generators, Electric Utilities",Natural Gas,,31,"12,269.60","11,380.50"
1990,LA,"Electric Generators, Electric Utilities",Nuclear,,2,"2,235.90","2,011.00"
1990,LA,"Electric Generators, Electric Utilities",Petroleum,,2,16.6,16.6
1990,LA,"Electric Generators, Independent Power Producers",All Sources,,3,243.3,231.3
1990,LA,"Electric Generators, Independent Power Producers",Hydroelectric,,1,192,182.4
1990,LA,"Electric Generators, Independent Power Producers",Natural Gas,,1,40,38.4
1990,LA,"Electric Generators, Independent Power Producers",Other Biomass,,,11.3,10.5
1990,LA,Total Electric Power Industry,All Sources,,90,"21,128.20","19,478.50"
1990,LA,Total Electric Power Industry,Coal,,,"3,586.10","3,356.50"
1990,LA,Total Electric Power Industry,Hydroelectric,,1,192,182.4
1990,LA,Total Electric Power Industry,Natural Gas,,62,"14,463.20","13,308.00"
1990,LA,Total Electric Power Industry,Nuclear,,2,"2,235.90","2,011.00"
1990,LA,Total Electric Power Industry,Other,,1,22,21.1
1990,LA,Total Electric Power Industry,Other Biomass,,,13.8,12.8
1990,LA,Total Electric Power Industry,Other Gases,,5,119.8,114
1990,LA,Total Electric Power Industry,Petroleum,,,16.6,16.6
1990,LA,Total Electric Power Industry,Wood and Wood Derived Fuels,,9,478.9,456
1990,MA,"Combined Heat and Power, Commercial Power",All Sources,,8,88.1,85.3
1990,MA,"Combined Heat and Power, Commercial Power",Natural Gas,,10,8.8,8.5
1990,MA,"Combined Heat and Power, Commercial Power",Petroleum,,3,79.3,76.9
1990,MA,"Combined Heat and Power, Electric Power",All Sources,,6,296.2,256.9
1990,MA,"Combined Heat and Power, Electric Power",Coal,,1,9.4,8
1990,MA,"Combined Heat and Power, Electric Power",Natural Gas,,3,255.5,219.7
1990,MA,"Combined Heat and Power, Electric Power",Other Biomass,,,9.4,8.8
1990,MA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,,1,22,20.4
1990,MA,"Combined Heat and Power, Industrial Power",All Sources,,21,162.5,153.6
1990,MA,"Combined Heat and Power, Industrial Power",Coal,,2,11.3,10.4
1990,MA,"Combined Heat and Power, Industrial Power",Hydroelectric,,6,4.3,4.3
1990,MA,"Combined Heat and Power, Industrial Power",Natural Gas,,22,135.9,128.5
1990,MA,"Combined Heat and Power, Industrial Power",Petroleum,,5,11,10.4
1990,MA,"Electric Generators, Electric Utilities",All Sources,,77,"10,055.70","9,909.70"
1990,MA,"Electric Generators, Electric Utilities",Coal,,4,"1,764.00","1,722.90"
1990,MA,"Electric Generators, Electric Utilities",Hydroelectric,,21,201.9,203.8
1990,MA,"Electric Generators, Electric Utilities",Natural Gas,,15,326.6,288.6
1990,MA,"Electric Generators, Electric Utilities",Nuclear,,2,863,830.7
1990,MA,"Electric Generators, Electric Utilities",Petroleum,,29,"5,454.20","5,216.50"
1990,MA,"Electric Generators, Electric Utilities",Pumped Storage,,2,"1,446.00","1,647.30"
1990,MA,"Electric Generators, Independent Power Producers",All Sources,,17,335,310.9
1990,MA,"Electric Generators, Independent Power Producers",Hydroelectric,,10,55.1,53
1990,MA,"Electric Generators, Independent Power Producers",Natural Gas,,1,2.1,2.1
1990,MA,"Electric Generators, Independent Power Producers",Other Biomass,,,243.8,226.7
1990,MA,"Electric Generators, Independent Power Producers",Petroleum,,1,34,29.1
1990,MA,Total Electric Power Industry,All Sources,,129,"10,937.50","10,716.40"
1990,MA,Total Electric Power Industry,Coal,,,"1,784.70","1,741.30"
1990,MA,Total Electric Power Industry,Hydroelectric,,34,261.2,261.1
1990,MA,Total Electric Power Industry,Natural Gas,,35,728.9,647.4
1990,MA,Total Electric Power Industry,Nuclear,,2,863,830.7
1990,MA,Total Electric Power Industry,Other Biomass,,,253.2,235.5
1990,MA,Total Electric Power Industry,Petroleum,,,"5,578.50","5,332.80"
1990,MA,Total Electric Power Industry,Pumped Storage,,2,"1,446.00","1,647.30"
1990,MA,Total Electric Power Industry,Wood and Wood Derived Fuels,,1,22,20.4
1990,MD,"Combined Heat and Power, Commercial Power",All Sources,,4,18.4,17.3
1990,MD,"Combined Heat and Power, Commercial Power",Coal,,1,10,9.3
1990,MD,"Combined Heat and Power, Commercial Power",Other Biomass,,,2.6,2.5
1990,MD,"Combined Heat and Power, Commercial Power",Petroleum,,1,2,2
1990,MD,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,,2,3.9,3.6
1990,MD,"Combined Heat and Power, Electric Power",All Sources,,2,229.2,218.4
1990,MD,"Combined Heat and Power, Electric Power",Natural Gas,,1,169,162.4
1990,MD,"Combined Heat and Power, Electric Power",Other Biomass,,,60.2,56
1990,MD,"Combined Heat and Power, Industrial Power",All Sources,,1,65,60.3
1990,MD,"Combined Heat and Power, Industrial Power",Coal,,1,65,60.3
1990,MD,"Electric Generators, Electric Utilities",All Sources,,38,"10,523.00","9,757.60"
1990,MD,"Electric Generators, Electric Utilities",Coal,,7,"4,257.50","3,975.00"
1990,MD,"Electric Generators, Electric Utilities",Hydroelectric,,2,493.7,428
1990,MD,"Electric Generators, Electric Utilities",Natural Gas,,7,"1,290.70","1,225.30"
1990,MD,"Electric Generators, Electric Utilities",Nuclear,,1,"1,828.70","1,650.00"
1990,MD,"Electric Generators, Electric Utilities",Petroleum,,21,"2,652.50","2,479.30"
1990,MD,"Electric Generators, Independent Power Producers",All Sources,,1,2.9,2.8
1990,MD,"Electric Generators, Independent Power Producers",Other Biomass,,,2.9,2.8
1990,MD,Total Electric Power Industry,All Sources,,46,"10,838.50","10,056.40"
1990,MD,Total Electric Power Industry,Coal,,,"4,332.50","4,044.50"
1990,MD,Total Electric Power Industry,Hydroelectric,,2,493.7,428
1990,MD,Total Electric Power Industry,Natural Gas,,8,"1,459.70","1,387.70"
1990,MD,Total Electric Power Industry,Nuclear,,1,"1,828.70","1,650.00"
1990,MD,Total Electric Power Industry,Other Biomass,,,65.7,61.3
1990,MD,Total Electric Power Industry,Petroleum,,,"2,654.50","2,481.20"
1990,MD,Total Electric Power Industry,Wood and Wood Derived Fuels,,1,3.9,3.6
1990,ME,"Combined Heat and Power, Commercial Power",All Sources,,2,29.8,27.8
1990,ME,"Combined Heat and Power, Commercial Power",Coal,,1,4.5,4.2
1990,ME,"Combined Heat and Power, Commercial Power",Other Biomass,,,25.3,23.5
1990,ME,"Combined Heat and Power, Electric Power",All Sources,,2,123.1,115.2
1990,ME,"Combined Heat and Power, Electric Power",Coal,,1,102,95.6
1990,ME,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,,1,21.1,19.6
1990,ME,"Combined Heat and Power, Industrial Power",All Sources,,24,890.4,854.2
1990,ME,"Combined Heat and Power, Industrial Power",Hydroelectric,,14,233.3,231.5
1990,ME,"Combined Heat and Power, Industrial Power",Natural Gas,,4,26.5,25
1990,ME,"Combined Heat and Power, Industrial Power",Petroleum,,7,208.9,198.3
1990,ME,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,,16,421.7,399.5
1990,ME,"Electric Generators, Electric Utilities",All Sources,,61,"2,422.40","2,406.60"
1990,ME,"Electric Generators, Electric Utilities",Hydroelectric,,42,386.1,420.2
1990,ME,"Electric Generators, Electric Utilities",Nuclear,,1,890,860
1990,ME,"Electric Generators, Electric Utilities",Petroleum,,18,"1,146.40","1,126.50"
1990,ME,"Electric Generators, Independent Power Producers",All Sources,,29,336.2,315.1
1990,ME,"Electric Generators, Independent Power Producers",Hydroelectric,,20,113.2,107.3
1990,ME,"Electric Generators, Independent Power Producers",Other Biomass,,,35.3,32.9
1990,ME,"Electric Generators, Independent Power Producers",Petroleum,,1,34.1,31.7
1990,ME,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,,6,153.6,143.3
1990,ME,Total Electric Power Industry,All Sources,,118,"3,802.00","3,718.90"
1990,ME,Total Electric Power Industry,Coal,,,106.5,99.8
1990,ME,Total Electric Power Industry,Hydroelectric,,69,732.6,758.9
1990,ME,Total Electric Power Industry,Natural Gas,,2,26.5,25
1990,ME,Total Electric Power Industry,Nuclear,,1,890,860
1990,ME,Total Electric Power Industry,Other Biomass,,,60.6,56.4
1990,ME,Total Electric Power Industry,Petroleum,,,"1,389.40","1,356.50"
1990,ME,Total Electric Power Industry,Wood and Wood Derived Fuels,,15,596.4,562.3
1990,MI,"Combined Heat and Power, Commercial Power",All Sources,,5,115.1,106.8
1990,MI,"Combined Heat and Power, Commercial Power",Coal,,1,40,37.1
1990,MI,"Combined Heat and Power, Commercial Power",Natural Gas,,4,3,2.7
1990,MI,"Combined Heat and Power, Commercial Power",Other Biomass,,,72.1,67.1
1990,MI,"Combined Heat and Power, Electric Power",All Sources,,4,"1,971.60","1,703.40"
1990,MI,"Combined Heat and Power, Electric Power",Coal,,1,60,56.2
1990,MI,"Combined Heat and Power, Electric Power",Natural Gas,,3,"1,911.60","1,647.20"
1990,MI,"Combined Heat and Power, Industrial Power",All Sources,,27,856,785
1990,MI,"Combined Heat and Power, Industrial Power",Coal,,11,639,583.2
1990,MI,"Combined Heat and Power, Industrial Power",Hydroelectric,,6,4.6,4.6
1990,MI,"Combined Heat and Power, Industrial Power",Natural Gas,,22,108.7,99.4
1990,MI,"Combined Heat and Power, Industrial Power",Petroleum,,1,0.3,0.2
1990,MI,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,,2,103.3,97.6
1990,MI,"Electric Generators, Electric Utilities",All Sources,,180,"24,105.70","22,314.80"
1990,MI,"Electric Generators, Electric Utilities",Coal,,27,"13,072.60","11,931.50"
1990,MI,"Electric Generators, Electric Utilities",Hydroelectric,,66,358.2,331
1990,MI,"Electric Generators, Electric Utilities",Natural Gas,,30,784.3,702.4
1990,MI,"Electric Generators, Electric Utilities",Nuclear,,4,"4,326.00","4,007.00"
1990,MI,"Electric Generators, Electric Utilities",Other Gases,,,11.5,10.5
1990,MI,"Electric Generators, Electric Utilities",Petroleum,,52,"3,574.30","3,460.40"
1990,MI,"Electric Generators, Electric Utilities",Pumped Storage,,,"1,978.80","1,872.00"
1990,MI,"Electric Generators, Independent Power Producers",All Sources,,16,101.6,94.7
1990,MI,"Electric Generators, Independent Power Producers",Hydroelectric,,10,22.8,21.9
1990,MI,"Electric Generators, Independent Power Producers",Natural Gas,,1,6.7,5.7
1990,MI,"Electric Generators, Independent Power Producers",Other Biomass,,,19.6,18.3
1990,MI,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,,3,52.6,48.9
1990,MI,Total Electric Power Industry,All Sources,,232,"27,149.90","25,004.80"
1990,MI,Total Electric Power Industry,Coal,,,"13,811.60","12,608.00"
1990,MI,Total Electric Power Industry,Hydroelectric,,79,385.6,357.5
1990,MI,Total Electric Power Industry,Natural Gas,,47,"2,814.30","2,457.30"
1990,MI,Total Electric Power Industry,Nuclear,,4,"4,326.00","4,007.00"
1990,MI,Total Electric Power Industry,Other Biomass,,,91.7,85.3
1990,MI,Total Electric Power Industry,Other Gases,,,11.5,10.5
1990,MI,Total Electric Power Industry,Petroleum,,,"3,574.60","3,460.60"
1990,MI,Total Electric Power Industry,Pumped Storage,,,"1,978.80","1,872.00"
1990,MI,Total Electric Power Industry,Wood and Wood Derived Fuels,,4,155.9,146.5
1990,MN,"Combined Heat and Power, Commercial Power",All Sources,,6,37.4,36
1990,MN,"Combined Heat and Power, Commercial Power",Natural Gas,,4,22.2,21.4
1990,MN,"Combined Heat and Power, Commercial Power",Other Biomass,,,4.2,3.9
1990,MN,"Combined Heat and Power, Commercial Power",Petroleum,,3,11.1,10.6
1990,MN,"Combined Heat and Power, Industrial Power",All Sources,,22,528.6,497
1990,MN,"Combined Heat and Power, Industrial Power",Coal,,9,375.2,348.2
1990,MN,"Combined Heat and Power, Industrial Power",Hydroelectric,,10,51.7,51.1
1990,MN,"Combined Heat and Power, Industrial Power",Natural Gas,,6,34.1,32.9
1990,MN,"Combined Heat and Power, Industrial Power",Petroleum,,2,3.5,3.4
1990,MN,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,,6,64.2,61.4
1990,MN,"Electric Generators, Electric Utilities",All Sources,,129,"9,243.20","8,833.60"
1990,MN,"Electric Generators, Electric Utilities",Coal,,21,"5,803.70","5,757.30"
1990,MN,"Electric Generators, Electric Utilities",Hydroelectric,,22,137.6,137.2
1990,MN,"Electric Generators, Electric Utilities",Natural Gas,,33,323.7,307
1990,MN,"Electric Generators, Electric Utilities",Nuclear,,2,"1,755.00","1,540.00"
