# Take GHG emissions for the energy system, filter to include only resources,,,,,
# in model base years, and rename to regional SO2.,,,,,
region,resource,subresource,technology,year,Non.CO2,emiss.coef
Argentina,natural gas,natural gas,natural gas,2005,N2O,0
Argentina,coal,coal,coal,2010,CH4,0.270226267
Argentina,coal,coal,coal,2010,N2O,0
Argentina,crude oil,crude oil,crude oil,2010,CH4,0.337132965
Argentina,crude oil,crude oil,crude oil,2010,N2O,7.87E-07
Argentina,natural gas,natural gas,natural gas,2010,CH4,0.300110342
Argentina,natural gas,natural gas,natural gas,2010,N2O,7.87E-07
Argentina,coal,coal,coal,2015,CH4,0.256594838
Argentina,coal,coal,coal,2015,N2O,0
Argentina,crude oil,crude oil,crude oil,2015,CH4,0.354957542
Argentina,crude oil,crude oil,crude oil,2015,N2O,0
Argentina,natural gas,natural gas,natural gas,2015,CH4,0.337804658
Argentina,natural gas,natural gas,natural gas,2015,N2O,0
Colombia,coal,coal,coal,1975,CH4,0.344307968
Colombia,coal,coal,coal,1975,N2O,0
Colombia,crude oil,crude oil,crude oil,1975,CH4,0.392040911
Colombia,crude oil,crude oil,crude oil,1975,N2O,0
Colombia,natural gas,natural gas,natural gas,1975,CH4,0.397931523
Colombia,natural gas,natural gas,natural gas,1975,N2O,0
Colombia,coal,coal,coal,1990,CH4,0.097353307
Colombia,coal,coal,coal,1990,N2O,0
Colombia,crude oil,crude oil,crude oil,1990,CH4,0.452815391
Colombia,crude oil,crude oil,crude oil,1990,N2O,0
Colombia,natural gas,natural gas,natural gas,1990,CH4,0.442162796
Colombia,natural gas,natural gas,natural gas,1990,N2O,0
Colombia,coal,coal,coal,2005,CH4,0.10733453
Colombia,coal,coal,coal,2005,N2O,0
Colombia,crude oil,crude oil,crude oil,2005,CH4,0.380829137
Colombia,crude oil,crude oil,crude oil,2005,N2O,0
Colombia,natural gas,natural gas,natural gas,2005,CH4,0.332724508
Colombia,natural gas,natural gas,natural gas,2005,N2O,0
Colombia,coal,coal,coal,2010,CH4,0.10429771
Colombia,coal,coal,coal,2010,N2O,0
Colombia,crude oil,crude oil,crude oil,2010,CH4,0.337132965
Colombia,crude oil,crude oil,crude oil,2010,N2O,0
Colombia,natural gas,natural gas,natural gas,2010,CH4,0.300110342
Colombia,natural gas,natural gas,natural gas,2010,N2O,0
Colombia,coal,coal,coal,2015,CH4,0.091903798
Colombia,coal,coal,coal,2015,N2O,0
Colombia,crude oil,crude oil,crude oil,2015,CH4,0.354957542
Colombia,crude oil,crude oil,crude oil,2015,N2O,0
Colombia,natural gas,natural gas,natural gas,2015,CH4,0.337804658
Colombia,natural gas,natural gas,natural gas,2015,N2O,0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
