# Take GHG emissions for the energy system, filter to include only resources
# in model base years, and rename to regional SO2.
# NOTE: only for SDG version - GCAM_v7p1_plus - VanDeVen et al 2026
region,resource,subresource,technology,year,Non.CO2,emiss.coef,emiss.units
Mexico,natural gas,natural gas,natural gas,2010,CO2_FUG,0.2046452441,MTC
Mexico,natural gas,natural gas,natural gas,2010,N2O,1.426796308e-06,Tg
Mexico,coal,coal,coal,2015,CH4,0.2374901043,Tg
Mexico,coal,coal,coal,2015,CO2_FUG,0.509818653,MTC
Mexico,coal,coal,coal,2015,N2O,0,Tg
Mexico,crude oil,crude oil,crude oil,2015,CH4,0.1945789623,Tg
Mexico,crude oil,crude oil,crude oil,2015,CO2_FUG,0.2044797254,MTC
Mexico,crude oil,crude oil,crude oil,2015,N2O,1.470648162e-06,Tg
Mexico,natural gas,natural gas,natural gas,2015,CH4,0.1945789623,Tg
Mexico,natural gas,natural gas,natural gas,2015,CO2_FUG,0.2044797254,MTC
Mexico,natural gas,natural gas,natural gas,2015,N2O,1.470648162e-06,Tg
Middle East,coal,coal,coal,1975,CH4,1.034033147,Tg
Middle East,coal,coal,coal,1975,CO2_FUG,0.980481336,MTC
Middle East,coal,coal,coal,1975,N2O,0.0005256166016,Tg
Middle East,crude oil,crude oil,crude oil,1975,CH4,0.8793050381,Tg
Middle East,crude oil,crude oil,crude oil,1975,CO2_FUG,1.368266721,MTC
Middle East,crude oil,crude oil,crude oil,1975,N2O,1.944502762e-06,Tg
Middle East,natural gas,natural gas,natural gas,1975,CH4,0.8793050381,Tg
Middle East,natural gas,natural gas,natural gas,1975,CO2_FUG,1.368266721,MTC
Middle East,natural gas,natural gas,natural gas,1975,N2O,1.944502762e-06,Tg
Middle East,coal,coal,coal,1990,CH4,0.990789949,Tg
Middle East,coal,coal,coal,1990,CO2_FUG,4.685223217,MTC
Middle East,coal,coal,coal,1990,N2O,0.0005942196546,Tg
Middle East,crude oil,crude oil,crude oil,1990,CH4,0.3301083721,Tg
Middle East,crude oil,crude oil,crude oil,1990,CO2_FUG,0.3975484883,MTC
Middle East,crude oil,crude oil,crude oil,1990,N2O,2.286772538e-06,Tg
Middle East,natural gas,natural gas,natural gas,1990,CH4,0.3301083721,Tg
Middle East,natural gas,natural gas,natural gas,1990,CO2_FUG,0.3975484883,MTC
Middle East,natural gas,natural gas,natural gas,1990,N2O,2.286772538e-06,Tg
Middle East,coal,coal,coal,2005,CH4,0.7498459565,Tg
Middle East,coal,coal,coal,2005,CO2_FUG,2.980257375,MTC
Middle East,coal,coal,coal,2005,N2O,0.0002815384523,Tg
Middle East,crude oil,crude oil,crude oil,2005,CH4,0.2302896408,Tg
Middle East,crude oil,crude oil,crude oil,2005,CO2_FUG,0.2973405337,MTC
Middle East,crude oil,crude oil,crude oil,2005,N2O,2.484800903e-06,Tg
Middle East,natural gas,natural gas,natural gas,2005,CH4,0.2302896408,Tg
Middle East,natural gas,natural gas,natural gas,2005,CO2_FUG,0.2973405337,MTC
Middle East,natural gas,natural gas,natural gas,2005,N2O,2.484800903e-06,Tg
Middle East,coal,coal,coal,2010,CH4,0.8742227832,Tg
Middle East,coal,coal,coal,2010,CO2_FUG,0.3980671409,MTC
Middle East,coal,coal,coal,2010,N2O,0.000435808407,Tg
Middle East,crude oil,crude oil,crude oil,2010,CH4,0.233312296,Tg
Middle East,crude oil,crude oil,crude oil,2010,CO2_FUG,0.2693507721,MTC
Middle East,crude oil,crude oil,crude oil,2010,N2O,2.076772561e-06,Tg
Middle East,natural gas,natural gas,natural gas,2010,CH4,0.233312296,Tg
Middle East,natural gas,natural gas,natural gas,2010,CO2_FUG,0.2693507721,MTC
Middle East,natural gas,natural gas,natural gas,2010,N2O,2.076772561e-06,Tg
Middle East,coal,coal,coal,2015,CH4,0.8238285082,Tg
Middle East,coal,coal,coal,2015,CO2_FUG,0.3021471994,MTC
Middle East,coal,coal,coal,2015,N2O,0.0004338424011,Tg
Middle East,crude oil,crude oil,crude oil,2015,CH4,0.2238883545,Tg
Middle East,crude oil,crude oil,crude oil,2015,CO2_FUG,0.2455678879,MTC
Middle East,crude oil,crude oil,crude oil,2015,N2O,2.239029092e-06,Tg
Middle East,natural gas,natural gas,natural gas,2015,CH4,0.2238883545,Tg
Middle East,natural gas,natural gas,natural gas,2015,CO2_FUG,0.2455678879,MTC
Middle East,natural gas,natural gas,natural gas,2015,N2O,2.239029092e-06,Tg
Pakistan,coal,coal,coal,1975,CH4,1.026710097,Tg
Pakistan,coal,coal,coal,1975,CO2_FUG,0.09411429216,MTC
Pakistan,coal,coal,coal,1975,N2O,0.0005915171725,Tg
Pakistan,crude oil,crude oil,crude oil,1975,CH4,1.220007991,Tg
Pakistan,crude oil,crude oil,crude oil,1975,CO2_FUG,1.191092293,MTC
Pakistan,crude oil,crude oil,crude oil,1975,N2O,1.656331717e-07,Tg
Pakistan,natural gas,natural gas,natural gas,1975,CH4,1.220007991,Tg
Pakistan,natural gas,natural gas,natural gas,1975,CO2_FUG,1.191092293,MTC
Pakistan,natural gas,natural gas,natural gas,1975,N2O,1.656331717e-07,Tg
Pakistan,coal,coal,coal,1990,CH4,0.8018293185,Tg
Pakistan,coal,coal,coal,1990,CO2_FUG,3.277198199,MTC
Pakistan,coal,coal,coal,1990,N2O,0.0004162923543,Tg
Pakistan,crude oil,crude oil,crude oil,1990,CH4,0.4600653037,Tg
Pakistan,crude oil,crude oil,crude oil,1990,CO2_FUG,0.003429054476,MTC
Pakistan,crude oil,crude oil,crude oil,1990,N2O,1.559533381e-06,Tg
Pakistan,natural gas,natural gas,natural gas,1990,CH4,0.4600653037,Tg
Pakistan,natural gas,natural gas,natural gas,1990,CO2_FUG,0.003429054476,MTC
Pakistan,natural gas,natural gas,natural gas,1990,N2O,1.559533381e-06,Tg
Pakistan,coal,coal,coal,2005,CH4,0.7249635598,Tg
Pakistan,coal,coal,coal,2005,CO2_FUG,0.9730232638,MTC
Pakistan,coal,coal,coal,2005,N2O,0.0004026637488,Tg
Pakistan,crude oil,crude oil,crude oil,2005,CH4,0.4114177318,Tg
Pakistan,crude oil,crude oil,crude oil,2005,CO2_FUG,0.002010037611,MTC
Pakistan,crude oil,crude oil,crude oil,2005,N2O,1.104176479e-06,Tg
Pakistan,natural gas,natural gas,natural gas,2005,CH4,0.4114177318,Tg
Pakistan,natural gas,natural gas,natural gas,2005,CO2_FUG,0.002010037611,MTC
Pakistan,natural gas,natural gas,natural gas,2005,N2O,1.104176479e-06,Tg
Pakistan,coal,coal,coal,2010,CH4,0.9291893393,Tg
Pakistan,coal,coal,coal,2010,CO2_FUG,1.030402387,MTC
Pakistan,coal,coal,coal,2010,N2O,0.0006158654065,Tg
Pakistan,crude oil,crude oil,crude oil,2010,CH4,0.4015040328,Tg
Pakistan,crude oil,crude oil,crude oil,2010,CO2_FUG,0.001847302648,MTC
Pakistan,crude oil,crude oil,crude oil,2010,N2O,1.200022216e-06,Tg
Pakistan,natural gas,natural gas,natural gas,2010,CH4,0.4015040328,Tg
Pakistan,natural gas,natural gas,natural gas,2010,CO2_FUG,0.001847302648,MTC
Pakistan,natural gas,natural gas,natural gas,2010,N2O,1.200022216e-06,Tg
Pakistan,coal,coal,coal,2015,CH4,0.8235582962,Tg
Pakistan,coal,coal,coal,2015,CO2_FUG,0.7587065383,MTC
Pakistan,coal,coal,coal,2015,N2O,0.0005381034923,Tg
Pakistan,crude oil,crude oil,crude oil,2015,CH4,0.4333039858,Tg
Pakistan,crude oil,crude oil,crude oil,2015,CO2_FUG,0.003178268893,MTC
Pakistan,crude oil,crude oil,crude oil,2015,N2O,1.724366748e-06,Tg
Pakistan,natural gas,natural gas,natural gas,2015,CH4,0.4333039858,Tg
Pakistan,natural gas,natural gas,natural gas,2015,CO2_FUG,0.003178268893,MTC
Pakistan,natural gas,natural gas,natural gas,2015,N2O,1.724366748e-06,Tg
Russia,coal,coal,coal,1975,CH4,0.05927643678,Tg
Russia,coal,coal,coal,1975,CO2_FUG,0.3478294389,MTC
Russia,coal,coal,coal,1975,N2O,0,Tg
Russia,crude oil,crude oil,crude oil,1975,CH4,1.175050974,Tg
Russia,crude oil,crude oil,crude oil,1975,CO2_FUG,0.3148026637,MTC
Russia,crude oil,crude oil,crude oil,1975,N2O,5.671258929e-07,Tg
Russia,natural gas,natural gas,natural gas,1975,CH4,1.175050974,Tg
Russia,natural gas,natural gas,natural gas,1975,CO2_FUG,0.3148026637,MTC
Russia,natural gas,natural gas,natural gas,1975,N2O,5.671258929e-07,Tg
Russia,coal,coal,coal,1990,CH4,0.3344103209,Tg
Russia,coal,coal,coal,1990,CO2_FUG,0.8410083813,MTC
Russia,coal,coal,coal,1990,N2O,0,Tg
Russia,crude oil,crude oil,crude oil,1990,CH4,0.5184140127,Tg
Russia,crude oil,crude oil,crude oil,1990,CO2_FUG,0.159209284,MTC
Russia,crude oil,crude oil,crude oil,1990,N2O,6.77403487e-06,Tg
Russia,natural gas,natural gas,natural gas,1990,CH4,0.5184140127,Tg
Russia,natural gas,natural gas,natural gas,1990,CO2_FUG,0.159209284,MTC
Russia,natural gas,natural gas,natural gas,1990,N2O,6.77403487e-06,Tg
Russia,coal,coal,coal,2005,CH4,0.29291777,Tg
Russia,coal,coal,coal,2005,CO2_FUG,0.9926524849,MTC
Russia,coal,coal,coal,2005,N2O,0,Tg
Russia,crude oil,crude oil,crude oil,2005,CH4,0.3771694112,Tg
Russia,crude oil,crude oil,crude oil,2005,CO2_FUG,0.2075270058,MTC
Russia,crude oil,crude oil,crude oil,2005,N2O,8.872077823e-06,Tg
Russia,natural gas,natural gas,natural gas,2005,CH4,0.3771694112,Tg
Russia,natural gas,natural gas,natural gas,2005,CO2_FUG,0.2075270058,MTC
Russia,natural gas,natural gas,natural gas,2005,N2O,8.872077823e-06,Tg
Russia,coal,coal,coal,2010,CH4,0.2890047574,Tg
Russia,coal,coal,coal,2010,CO2_FUG,0.7693936615,MTC
Russia,coal,coal,coal,2010,N2O,0,Tg
Russia,crude oil,crude oil,crude oil,2010,CH4,0.3398982606,Tg
Russia,crude oil,crude oil,crude oil,2010,CO2_FUG,0.2193278147,MTC
Russia,crude oil,crude oil,crude oil,2010,N2O,9.283592601e-06,Tg
Russia,natural gas,natural gas,natural gas,2010,CH4,0.3398982606,Tg
Russia,natural gas,natural gas,natural gas,2010,CO2_FUG,0.2193278147,MTC
Russia,natural gas,natural gas,natural gas,2010,N2O,9.283592601e-06,Tg
Russia,coal,coal,coal,2015,CH4,0.2969385195,Tg
Russia,coal,coal,coal,2015,CO2_FUG,1.324239081,MTC
Russia,coal,coal,coal,2015,N2O,0,Tg
Russia,crude oil,crude oil,crude oil,2015,CH4,0.3252381651,Tg
Russia,crude oil,crude oil,crude oil,2015,CO2_FUG,0.1558262181,MTC
Russia,crude oil,crude oil,crude oil,2015,N2O,6.588970564e-06,Tg
Russia,natural gas,natural gas,natural gas,2015,CH4,0.3252381651,Tg
Russia,natural gas,natural gas,natural gas,2015,CO2_FUG,0.1558262181,MTC
Russia,natural gas,natural gas,natural gas,2015,N2O,6.588970564e-06,Tg
South Africa,coal,coal,coal,1975,CH4,0.2667161957,Tg
South Africa,coal,coal,coal,1975,CO2_FUG,2.008661242,MTC
South Africa,coal,coal,coal,1975,N2O,6.423456022e-06,Tg
South Africa,crude oil,crude oil,crude oil,1975,CH4,0.630934129,Tg
South Africa,crude oil,crude oil,crude oil,1975,CO2_FUG,0.8464387718,MTC
South Africa,crude oil,crude oil,crude oil,1975,N2O,1.910766616e-06,Tg
South Africa,natural gas,natural gas,natural gas,1975,CH4,0.6972649127,Tg
South Africa,natural gas,natural gas,natural gas,1975,CO2_FUG,0.5039517506,MTC
South Africa,natural gas,natural gas,natural gas,1975,N2O,1.69081039e-06,Tg
South Africa,coal,coal,coal,1990,CH4,0.2430654962,Tg
South Africa,coal,coal,coal,1990,CO2_FUG,3.834188174,MTC
South Africa,coal,coal,coal,1990,N2O,3.853340202e-05,Tg
South Africa,crude oil,crude oil,crude oil,1990,CH4,0.4033424342,Tg
South Africa,crude oil,crude oil,crude oil,1990,CO2_FUG,0.3499539985,MTC
South Africa,crude oil,crude oil,crude oil,1990,N2O,2.214751362e-06,Tg
South Africa,natural gas,natural gas,natural gas,1990,CH4,1.056973148,Tg
South Africa,natural gas,natural gas,natural gas,1990,CO2_FUG,7.804166012e-05,MTC
South Africa,natural gas,natural gas,natural gas,1990,N2O,4.670813558e-07,Tg
South Africa,coal,coal,coal,2005,CH4,0.2187815847,Tg
South Africa,coal,coal,coal,2005,CO2_FUG,2.06201755,MTC
South Africa,coal,coal,coal,2005,N2O,3.524007139e-05,Tg
South Africa,crude oil,crude oil,crude oil,2005,CH4,0.5987331652,Tg
South Africa,crude oil,crude oil,crude oil,2005,CO2_FUG,0.7075295019,MTC
South Africa,crude oil,crude oil,crude oil,2005,N2O,6.074844749e-07,Tg
South Africa,natural gas,natural gas,natural gas,2005,CH4,0.5987331652,Tg
South Africa,natural gas,natural gas,natural gas,2005,CO2_FUG,0.7075295019,MTC
South Africa,natural gas,natural gas,natural gas,2005,N2O,6.074844749e-07,Tg
South Africa,coal,coal,coal,2010,CH4,0.2248227263,Tg
South Africa,coal,coal,coal,2010,CO2_FUG,1.877332641,MTC
South Africa,coal,coal,coal,2010,N2O,3.706881153e-05,Tg
South Africa,crude oil,crude oil,crude oil,2010,CH4,0.6767063708,Tg
South Africa,crude oil,crude oil,crude oil,2010,CO2_FUG,0.7316721935,MTC
South Africa,crude oil,crude oil,crude oil,2010,N2O,5.185035073e-07,Tg
South Africa,natural gas,natural gas,natural gas,2010,CH4,0.6767063708,Tg
South Africa,natural gas,natural gas,natural gas,2010,CO2_FUG,0.7316721935,MTC
South Africa,natural gas,natural gas,natural gas,2010,N2O,5.185035073e-07,Tg
South Africa,coal,coal,coal,2015,CH4,0.229116905,Tg
South Africa,coal,coal,coal,2015,CO2_FUG,1.451213303,MTC
South Africa,coal,coal,coal,2015,N2O,3.984518555e-05,Tg
South Africa,crude oil,crude oil,crude oil,2015,CH4,0.6605773242,Tg
South Africa,crude oil,crude oil,crude oil,2015,CO2_FUG,0.4692748409,MTC
South Africa,crude oil,crude oil,crude oil,2015,N2O,4.860653496e-07,Tg
South Africa,natural gas,natural gas,natural gas,2015,CH4,0.6605773242,Tg
South Africa,natural gas,natural gas,natural gas,2015,CO2_FUG,0.4692748409,MTC
South Africa,natural gas,natural gas,natural gas,2015,N2O,4.860653496e-07,Tg
South America_Northern,coal,coal,coal,1975,CH4,1.364976379,Tg
South America_Northern,coal,coal,coal,1975,CO2_FUG,0.3662235958,MTC
South America_Northern,coal,coal,coal,1975,N2O,0.001062185302,Tg
South America_Northern,crude oil,crude oil,crude oil,1975,CH4,1.38815657,Tg
South America_Northern,crude oil,crude oil,crude oil,1975,CO2_FUG,0.07655626036,MTC
South America_Northern,crude oil,crude oil,crude oil,1975,N2O,2.033750882e-06,Tg
South America_Northern,natural gas,natural gas,natural gas,1975,CH4,1.38815657,Tg
South America_Northern,natural gas,natural gas,natural gas,1975,CO2_FUG,0.07655626036,MTC
South America_Northern,natural gas,natural gas,natural gas,1975,N2O,2.033750882e-06,Tg
South America_Northern,coal,coal,coal,1990,CH4,0.5984606994,Tg
South America_Northern,coal,coal,coal,1990,CO2_FUG,0.1061435289,MTC
South America_Northern,coal,coal,coal,1990,N2O,2.914312139e-05,Tg
South America_Northern,crude oil,crude oil,crude oil,1990,CH4,1.329444095,Tg
South America_Northern,crude oil,crude oil,crude oil,1990,CO2_FUG,0.09662309684,MTC
South America_Northern,crude oil,crude oil,crude oil,1990,N2O,1.64016093e-06,Tg
South America_Northern,natural gas,natural gas,natural gas,1990,CH4,1.329444095,Tg
South America_Northern,natural gas,natural gas,natural gas,1990,CO2_FUG,0.09662309684,MTC
South America_Northern,natural gas,natural gas,natural gas,1990,N2O,1.64016093e-06,Tg
South America_Northern,coal,coal,coal,2005,CH4,0.5800328565,Tg
South America_Northern,coal,coal,coal,2005,CO2_FUG,0,MTC
South America_Northern,coal,coal,coal,2005,N2O,1.287602249e-05,Tg
South America_Northern,crude oil,crude oil,crude oil,2005,CH4,0.318452309,Tg
South America_Northern,crude oil,crude oil,crude oil,2005,CO2_FUG,0.07353722108,MTC
South America_Northern,crude oil,crude oil,crude oil,2005,N2O,1.852345039e-06,Tg
South America_Northern,natural gas,natural gas,natural gas,2005,CH4,1.407834715,Tg
South America_Northern,natural gas,natural gas,natural gas,2005,CO2_FUG,0.1654429017,MTC
South America_Northern,natural gas,natural gas,natural gas,2005,N2O,1.695753836e-06,Tg
South America_Northern,coal,coal,coal,2010,CH4,0.6089988702,Tg
South America_Northern,coal,coal,coal,2010,CO2_FUG,0,MTC
South America_Northern,coal,coal,coal,2010,N2O,3.570864752e-05,Tg
South America_Northern,crude oil,crude oil,crude oil,2010,CH4,1.693432833,Tg
South America_Northern,crude oil,crude oil,crude oil,2010,CO2_FUG,0.1358574489,MTC
South America_Northern,crude oil,crude oil,crude oil,2010,N2O,1.794491366e-06,Tg
South America_Northern,natural gas,natural gas,natural gas,2010,CH4,1.388475937,Tg
South America_Northern,natural gas,natural gas,natural gas,2010,CO2_FUG,0.2251792912,MTC
South America_Northern,natural gas,natural gas,natural gas,2010,N2O,1.633493615e-06,Tg
South America_Northern,coal,coal,coal,2015,CH4,0.6534275054,Tg
South America_Northern,coal,coal,coal,2015,CO2_FUG,0,MTC
South America_Northern,coal,coal,coal,2015,N2O,9.050380104e-05,Tg
South America_Northern,crude oil,crude oil,crude oil,2015,CH4,1.780299951,Tg
South America_Northern,crude oil,crude oil,crude oil,2015,CO2_FUG,0.3600537651,MTC
South America_Northern,crude oil,crude oil,crude oil,2015,N2O,1.831189162e-06,Tg
South America_Northern,natural gas,natural gas,natural gas,2015,CH4,1.424488775,Tg
South America_Northern,natural gas,natural gas,natural gas,2015,CO2_FUG,0.4138014419,MTC
South America_Northern,natural gas,natural gas,natural gas,2015,N2O,1.645195972e-06,Tg
South America_Southern,coal,coal,coal,1975,CH4,1.10362998,Tg
South America_Southern,coal,coal,coal,1975,CO2_FUG,2.816499697,MTC
South America_Southern,coal,coal,coal,1975,N2O,0.0008187933909,Tg
South America_Southern,crude oil,crude oil,crude oil,1975,CH4,2.817553501,Tg
South America_Southern,crude oil,crude oil,crude oil,1975,CO2_FUG,3.769638146,MTC
South America_Southern,crude oil,crude oil,crude oil,1975,N2O,1.613966784e-06,Tg
South America_Southern,natural gas,natural gas,natural gas,1975,CH4,2.817553501,Tg
South America_Southern,natural gas,natural gas,natural gas,1975,CO2_FUG,3.769638146,MTC
South America_Southern,natural gas,natural gas,natural gas,1975,N2O,1.613966784e-06,Tg
South America_Southern,coal,coal,coal,1990,CH4,1.289406829,Tg
South America_Southern,coal,coal,coal,1990,CO2_FUG,0.8866876011,MTC
South America_Southern,coal,coal,coal,1990,N2O,0.001073400418,Tg
South America_Southern,crude oil,crude oil,crude oil,1990,CH4,1.21222266,Tg
South America_Southern,crude oil,crude oil,crude oil,1990,CO2_FUG,1.278676622,MTC
South America_Southern,crude oil,crude oil,crude oil,1990,N2O,1.587900749e-06,Tg
South America_Southern,natural gas,natural gas,natural gas,1990,CH4,1.21222266,Tg
South America_Southern,natural gas,natural gas,natural gas,1990,CO2_FUG,1.278676622,MTC
South America_Southern,natural gas,natural gas,natural gas,1990,N2O,1.587900749e-06,Tg
South America_Southern,coal,coal,coal,2005,CH4,0.2604471743,Tg
South America_Southern,coal,coal,coal,2005,CO2_FUG,0.5052578747,MTC
South America_Southern,coal,coal,coal,2005,N2O,1.488781871e-06,Tg
South America_Southern,crude oil,crude oil,crude oil,2005,CH4,0.8726634512,Tg
South America_Southern,crude oil,crude oil,crude oil,2005,CO2_FUG,0.4987701684,MTC
South America_Southern,crude oil,crude oil,crude oil,2005,N2O,1.484067119e-06,Tg
South America_Southern,natural gas,natural gas,natural gas,2005,CH4,0.8726634512,Tg
South America_Southern,natural gas,natural gas,natural gas,2005,CO2_FUG,0.4987701684,MTC
South America_Southern,natural gas,natural gas,natural gas,2005,N2O,1.484067119e-06,Tg
South America_Southern,coal,coal,coal,2010,CH4,0.250985699,Tg
South America_Southern,coal,coal,coal,2010,CO2_FUG,2.086862365,MTC
South America_Southern,coal,coal,coal,2010,N2O,1.444323457e-06,Tg
South America_Southern,crude oil,crude oil,crude oil,2010,CH4,0.6514862112,Tg
South America_Southern,crude oil,crude oil,crude oil,2010,CO2_FUG,0.4322440177,MTC
South America_Southern,crude oil,crude oil,crude oil,2010,N2O,1.60774562e-06,Tg
South America_Southern,natural gas,natural gas,natural gas,2010,CH4,0.6514862112,Tg
South America_Southern,natural gas,natural gas,natural gas,2010,CO2_FUG,0.4322440177,MTC
South America_Southern,natural gas,natural gas,natural gas,2010,N2O,1.60774562e-06,Tg
South America_Southern,coal,coal,coal,2015,CH4,1.673625045,Tg
South America_Southern,coal,coal,coal,2015,CO2_FUG,0,MTC
South America_Southern,coal,coal,coal,2015,N2O,0.001195835466,Tg
South America_Southern,crude oil,crude oil,crude oil,2015,CH4,0.6146301095,Tg
South America_Southern,crude oil,crude oil,crude oil,2015,CO2_FUG,0.421592269,MTC
South America_Southern,crude oil,crude oil,crude oil,2015,N2O,1.191114866e-06,Tg
South America_Southern,natural gas,natural gas,natural gas,2015,CH4,0.6146301095,Tg
South America_Southern,natural gas,natural gas,natural gas,2015,CO2_FUG,0.421592269,MTC
South America_Southern,natural gas,natural gas,natural gas,2015,N2O,1.191114866e-06,Tg
South Asia,coal,coal,coal,1975,CH4,0.4113029216,Tg
South Asia,coal,coal,coal,1975,CO2_FUG,0,MTC
South Asia,coal,coal,coal,1975,N2O,0.0001034698868,Tg
South Asia,crude oil,crude oil,crude oil,1975,CH4,0.630934129,Tg
South Asia,crude oil,crude oil,crude oil,1975,CO2_FUG,1.2572526,MTC
South Asia,crude oil,crude oil,crude oil,1975,N2O,5.313270105e-08,Tg
South Asia,natural gas,natural gas,natural gas,1975,CH4,8.954038573,Tg
South Asia,natural gas,natural gas,natural gas,1975,CO2_FUG,1.2572526,MTC
South Asia,natural gas,natural gas,natural gas,1975,N2O,5.313270105e-08,Tg
South Asia,coal,coal,coal,1990,CH4,7.037816863,Tg
South Asia,coal,coal,coal,1990,CO2_FUG,0,MTC
South Asia,coal,coal,coal,1990,N2O,0.008733563886,Tg
South Asia,crude oil,crude oil,crude oil,1990,CH4,0.4033424342,Tg
South Asia,crude oil,crude oil,crude oil,1990,CO2_FUG,0.03270589959,MTC
South Asia,crude oil,crude oil,crude oil,1990,N2O,3.812034596e-07,Tg
South Asia,natural gas,natural gas,natural gas,1990,CH4,2.403357263,Tg
South Asia,natural gas,natural gas,natural gas,1990,CO2_FUG,0.03270589959,MTC
South Asia,natural gas,natural gas,natural gas,1990,N2O,3.812034596e-07,Tg
South Asia,coal,coal,coal,2005,CH4,1.899762583,Tg
South Asia,coal,coal,coal,2005,CO2_FUG,0,MTC
South Asia,coal,coal,coal,2005,N2O,0.002255435557,Tg
South Asia,crude oil,crude oil,crude oil,2005,CH4,0.5722508547,Tg
South Asia,crude oil,crude oil,crude oil,2005,CO2_FUG,0.0006427296126,MTC
South Asia,crude oil,crude oil,crude oil,2005,N2O,9.197547806e-08,Tg
South Asia,natural gas,natural gas,natural gas,2005,CH4,0.5722508547,Tg
South Asia,natural gas,natural gas,natural gas,2005,CO2_FUG,0.0006427296126,MTC
South Asia,natural gas,natural gas,natural gas,2005,N2O,9.197547806e-08,Tg
South Asia,coal,coal,coal,2010,CH4,0.9291105065,Tg
South Asia,coal,coal,coal,2010,CO2_FUG,0.1426383269,MTC
South Asia,coal,coal,coal,2010,N2O,0.000867194513,Tg
South Asia,crude oil,crude oil,crude oil,2010,CH4,1.035741367,Tg
South Asia,crude oil,crude oil,crude oil,2010,CO2_FUG,0.00114243635,MTC
South Asia,crude oil,crude oil,crude oil,2010,N2O,1.382795383e-07,Tg
South Asia,natural gas,natural gas,natural gas,2010,CH4,1.035741367,Tg
South Asia,natural gas,natural gas,natural gas,2010,CO2_FUG,0.00114243635,MTC
South Asia,natural gas,natural gas,natural gas,2010,N2O,1.382795383e-07,Tg
South Asia,coal,coal,coal,2015,CH4,0.4333378462,Tg
South Asia,coal,coal,coal,2015,CO2_FUG,0.02502284857,MTC
South Asia,coal,coal,coal,2015,N2O,0.0004305508147,Tg
South Asia,crude oil,crude oil,crude oil,2015,CH4,0.7597151162,Tg
South Asia,crude oil,crude oil,crude oil,2015,CO2_FUG,0.001214691876,MTC
South Asia,crude oil,crude oil,crude oil,2015,N2O,1.4221806e-07,Tg
South Asia,natural gas,natural gas,natural gas,2015,CH4,0.7597151162,Tg
South Asia,natural gas,natural gas,natural gas,2015,CO2_FUG,0.001214691876,MTC
South Asia,natural gas,natural gas,natural gas,2015,N2O,1.4221806e-07,Tg
South Korea,coal,coal,coal,1975,CH4,0.7865251141,Tg
South Korea,coal,coal,coal,1975,CO2_FUG,3.019731291,MTC
South Korea,coal,coal,coal,1975,N2O,0,Tg
South Korea,crude oil,crude oil,crude oil,1975,CH4,0.630934129,Tg
South Korea,crude oil,crude oil,crude oil,1975,CO2_FUG,0.8464387718,MTC
South Korea,crude oil,crude oil,crude oil,1975,N2O,1.910766616e-06,Tg
South Korea,natural gas,natural gas,natural gas,1975,CH4,0.6972649127,Tg
South Korea,natural gas,natural gas,natural gas,1975,CO2_FUG,0.5039517506,MTC
South Korea,natural gas,natural gas,natural gas,1975,N2O,1.69081039e-06,Tg
South Korea,coal,coal,coal,1990,CH4,0.8047637861,Tg
South Korea,coal,coal,coal,1990,CO2_FUG,12.0396017,MTC
South Korea,coal,coal,coal,1990,N2O,0,Tg
South Korea,crude oil,crude oil,crude oil,1990,CH4,0.4033424342,Tg
South Korea,crude oil,crude oil,crude oil,1990,CO2_FUG,0.3499539985,MTC
South Korea,crude oil,crude oil,crude oil,1990,N2O,2.214751362e-06,Tg
South Korea,natural gas,natural gas,natural gas,1990,CH4,0.4484087064,Tg
South Korea,natural gas,natural gas,natural gas,1990,CO2_FUG,0.3268437366,MTC
South Korea,natural gas,natural gas,natural gas,1990,N2O,2.214751362e-06,Tg
South Korea,coal,coal,coal,2005,CH4,0.9665486826,Tg
South Korea,coal,coal,coal,2005,CO2_FUG,0.5052578747,MTC
South Korea,coal,coal,coal,2005,N2O,0,Tg
South Korea,crude oil,crude oil,crude oil,2005,CH4,1.573244138,Tg
South Korea,crude oil,crude oil,crude oil,2005,CO2_FUG,0.001410561743,MTC
South Korea,crude oil,crude oil,crude oil,2005,N2O,1.058673206e-07,Tg
South Korea,natural gas,natural gas,natural gas,2005,CH4,0.3294777546,Tg
South Korea,natural gas,natural gas,natural gas,2005,CO2_FUG,0.001410561743,MTC
South Korea,natural gas,natural gas,natural gas,2005,N2O,1.058673206e-07,Tg
South Korea,coal,coal,coal,2010,CH4,1.226750736,Tg
South Korea,coal,coal,coal,2010,CO2_FUG,0.3980671409,MTC
South Korea,coal,coal,coal,2010,N2O,0,Tg
South Korea,crude oil,crude oil,crude oil,2010,CH4,1.426316329,Tg
South Korea,crude oil,crude oil,crude oil,2010,CO2_FUG,0.001185424387,MTC
South Korea,crude oil,crude oil,crude oil,2010,N2O,8.357150766e-08,Tg
South Korea,natural gas,natural gas,natural gas,2010,CH4,1.426316329,Tg
South Korea,natural gas,natural gas,natural gas,2010,CO2_FUG,0.001185424387,MTC
South Korea,natural gas,natural gas,natural gas,2010,N2O,8.357150766e-08,Tg
South Korea,coal,coal,coal,2015,CH4,1.535473734,Tg
South Korea,coal,coal,coal,2015,CO2_FUG,0.3021471994,MTC
South Korea,coal,coal,coal,2015,N2O,0,Tg
South Korea,crude oil,crude oil,crude oil,2015,CH4,0.3208776792,Tg
