Year,State Code,Producer Type,Fuel Source,Generators,Facilities,Nameplate Capacity (Megawatts),Summer Capacity (Megawatts)
1998,ID,"Combined Heat and Power, Industrial Power",Coal,,2,19.5,18.1
1998,ID,"Combined Heat and Power, Industrial Power",Other,,2,15.9,14.8
1998,ID,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,,4,127.0,118.7
1998,ID,"Electric Generators, Electric Utilities",All Sources,,47,"2,393.0","2,576.3"
1998,ID,"Electric Generators, Electric Utilities",Hydroelectric,,45,"2,221.0","2,434.8"
1998,ID,"Electric Generators, Electric Utilities",Natural Gas,,1,167.0,136.0
1998,ID,"Electric Generators, Electric Utilities",Petroleum,,1,5.0,5.5
1998,ID,"Electric Generators, Independent Power Producers",All Sources,,32,264.8,251.6
1998,ID,"Electric Generators, Independent Power Producers",Hydroelectric,,32,264.8,251.6
1998,ID,Total Electric Power Industry,All Sources,,88,"2,853.8","3,009.2"
1998,ID,Total Electric Power Industry,Coal,,,19.5,18.1
1998,ID,Total Electric Power Industry,Hydroelectric,,77,"2,485.8","2,686.4"
1998,ID,Total Electric Power Industry,Natural Gas,,3,188.0,154.1
1998,ID,Total Electric Power Industry,Other,,1,15.9,14.8
1998,ID,Total Electric Power Industry,Petroleum,,,5.0,5.5
1998,ID,Total Electric Power Industry,Wood and Wood Derived Fuels,,4,139.5,130.4
1998,IL,"Combined Heat and Power, Commercial Power",All Sources,,17,80.5,74.5
1998,IL,"Combined Heat and Power, Commercial Power",Coal,,1,30.0,27.7
1998,IL,"Combined Heat and Power, Commercial Power",Hydroelectric,,2,1.2,1.1
1998,IL,"Combined Heat and Power, Commercial Power",Natural Gas,,26,44.8,41.8
1998,IL,"Combined Heat and Power, Commercial Power",Other Biomass,,,3.0,2.6
1998,IL,"Combined Heat and Power, Commercial Power",Petroleum,,1,1.5,1.4
1998,IL,"Combined Heat and Power, Electric Power",All Sources,,5,71.3,65.9
1998,IL,"Combined Heat and Power, Electric Power",Natural Gas,,3,7.1,6.5
1998,IL,"Combined Heat and Power, Electric Power",Other Biomass,,,64.3,59.4
1998,IL,"Combined Heat and Power, Industrial Power",All Sources,,45,671.2,619.9
1998,IL,"Combined Heat and Power, Industrial Power",Coal,,8,405.5,378.6
1998,IL,"Combined Heat and Power, Industrial Power",Natural Gas,,62,204.7,183.5
1998,IL,"Combined Heat and Power, Industrial Power",Other,,2,7.5,7.0
1998,IL,"Combined Heat and Power, Industrial Power",Other Gases,,6,47.2,44.9
1998,IL,"Combined Heat and Power, Industrial Power",Petroleum,,2,6.3,5.9
1998,IL,"Electric Generators, Electric Utilities",All Sources,,101,"33,619.6","30,366.6"
1998,IL,"Electric Generators, Electric Utilities",Coal,,24,"15,900.7","14,250.0"
1998,IL,"Electric Generators, Electric Utilities",Hydroelectric,,4,14.5,13.1
1998,IL,"Electric Generators, Electric Utilities",Natural Gas,,34,"4,220.0","4,005.9"
1998,IL,"Electric Generators, Electric Utilities",Nuclear,,6,"11,538.3","10,529.0"
1998,IL,"Electric Generators, Electric Utilities",Petroleum,,30,"1,946.1","1,568.5"
1998,IL,"Electric Generators, Independent Power Producers",All Sources,,20,"1,439.2","1,346.4"
1998,IL,"Electric Generators, Independent Power Producers",Coal,,1,"1,319.0","1,235.9"
1998,IL,"Electric Generators, Independent Power Producers",Hydroelectric,,3,20.1,19.6
1998,IL,"Electric Generators, Independent Power Producers",Natural Gas,,1,23.5,21.8
1998,IL,"Electric Generators, Independent Power Producers",Other Biomass,,,76.7,69.0
1998,IL,Total Electric Power Industry,All Sources,,188,"35,881.9","32,473.2"
1998,IL,Total Electric Power Industry,Coal,,,"17,655.2","15,892.2"
1998,IL,Total Electric Power Industry,Hydroelectric,,8,35.8,33.8
1998,IL,Total Electric Power Industry,Natural Gas,,82,"4,500.1","4,259.5"
1998,IL,Total Electric Power Industry,Nuclear,,6,"11,538.3","10,529.0"
1998,IL,Total Electric Power Industry,Other,,4,7.5,7.0
1998,IL,Total Electric Power Industry,Other Biomass,,,143.9,131.0
1998,IL,Total Electric Power Industry,Other Gases,,3,47.2,44.9
1998,IL,Total Electric Power Industry,Petroleum,,,"1,953.9","1,575.9"
1998,IN,"Combined Heat and Power, Commercial Power",All Sources,,7,67.7,62.9
1998,IN,"Combined Heat and Power, Commercial Power",Coal,,2,51.3,47.8
1998,IN,"Combined Heat and Power, Commercial Power",Natural Gas,,6,4.6,3.9
1998,IN,"Combined Heat and Power, Commercial Power",Other Biomass,,,6.5,6.1
1998,IN,"Combined Heat and Power, Commercial Power",Petroleum,,1,5.4,5.1
1998,IN,"Combined Heat and Power, Industrial Power",All Sources,,16,888.6,848.4
1998,IN,"Combined Heat and Power, Industrial Power",Coal,,5,243.0,226.3
1998,IN,"Combined Heat and Power, Industrial Power",Natural Gas,,8,141.3,136.7
1998,IN,"Combined Heat and Power, Industrial Power",Other Gases,,10,499.2,480.4
1998,IN,"Combined Heat and Power, Industrial Power",Petroleum,,2,5.2,5.0
1998,IN,"Electric Generators, Electric Utilities",All Sources,,58,"22,488.4","20,336.6"
1998,IN,"Electric Generators, Electric Utilities",Coal,,27,"20,572.3","18,708.9"
1998,IN,"Electric Generators, Electric Utilities",Hydroelectric,,5,89.4,58.5
1998,IN,"Electric Generators, Electric Utilities",Natural Gas,,14,"1,307.2","1,082.9"
1998,IN,"Electric Generators, Electric Utilities",Petroleum,,12,519.4,486.3
1998,IN,"Electric Generators, Independent Power Producers",All Sources,,6,625.2,574.6
1998,IN,"Electric Generators, Independent Power Producers",Coal,,1,532.0,493.2
1998,IN,"Electric Generators, Independent Power Producers",Natural Gas,,1,82.0,70.5
1998,IN,"Electric Generators, Independent Power Producers",Other Biomass,,,11.2,10.9
1998,IN,Total Electric Power Industry,All Sources,,87,"24,070.0","21,822.5"
1998,IN,Total Electric Power Industry,Coal,,,"21,398.6","19,476.2"
1998,IN,Total Electric Power Industry,Hydroelectric,,5,89.4,58.5
1998,IN,Total Electric Power Industry,Natural Gas,,22,"1,535.1","1,294.0"
1998,IN,Total Electric Power Industry,Other Biomass,,,17.7,17.0
1998,IN,Total Electric Power Industry,Other Gases,,5,499.2,480.4
1998,IN,Total Electric Power Industry,Petroleum,,,529.9,496.4
1998,KS,"Combined Heat and Power, Commercial Power",All Sources,,1,4.9,4.8
1998,KS,"Combined Heat and Power, Commercial Power",Natural Gas,,2,4.9,4.8
1998,KS,"Combined Heat and Power, Industrial Power",All Sources,,8,48.2,42.3
1998,KS,"Combined Heat and Power, Industrial Power",Natural Gas,,12,43.8,38.1
1998,KS,"Combined Heat and Power, Industrial Power",Petroleum,,2,4.4,4.3
1998,KS,"Electric Generators, Electric Utilities",All Sources,,118,"10,568.4","9,915.4"
1998,KS,"Electric Generators, Electric Utilities",Coal,,9,"5,677.6","5,407.0"
1998,KS,"Electric Generators, Electric Utilities",Natural Gas,,83,"3,083.1","2,850.5"
1998,KS,"Electric Generators, Electric Utilities",Nuclear,,1,"1,235.8","1,164.0"
1998,KS,"Electric Generators, Electric Utilities",Petroleum,,25,572.0,493.9
1998,KS,"Electric Generators, Independent Power Producers",All Sources,,1,2.2,2.2
1998,KS,"Electric Generators, Independent Power Producers",Hydroelectric,,1,2.2,2.2
1998,KS,Total Electric Power Industry,All Sources,,128,"10,623.7","9,964.7"
1998,KS,Total Electric Power Industry,Coal,,,"5,677.6","5,407.0"
1998,KS,Total Electric Power Industry,Hydroelectric,,1,2.2,2.2
1998,KS,Total Electric Power Industry,Natural Gas,,90,"3,131.8","2,893.4"
1998,KS,Total Electric Power Industry,Nuclear,,1,"1,235.8","1,164.0"
1998,KS,Total Electric Power Industry,Petroleum,,,576.3,498.2
1998,KY,"Combined Heat and Power, Industrial Power",All Sources,,1,4.0,3.7
1998,KY,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,,2,4.0,3.7
1998,KY,"Electric Generators, Electric Utilities",All Sources,,33,"15,671.2","13,994.5"
1998,KY,"Electric Generators, Electric Utilities",Coal,,17,"14,122.6","12,516.7"
1998,KY,"Electric Generators, Electric Utilities",Hydroelectric,,7,777.9,807.8
1998,KY,"Electric Generators, Electric Utilities",Natural Gas,,7,632.0,548.0
1998,KY,"Electric Generators, Electric Utilities",Petroleum,,2,138.8,122.0
1998,KY,"Electric Generators, Independent Power Producers",All Sources,,6,"2,147.2","1,990.8"
1998,KY,"Electric Generators, Independent Power Producers",Coal,,5,"2,048.3","1,906.1"
1998,KY,"Electric Generators, Independent Power Producers",Petroleum,,,98.9,84.7
1998,KY,Total Electric Power Industry,All Sources,,40,"17,822.5","15,989.0"
1998,KY,Total Electric Power Industry,Coal,,,"16,170.9","14,422.9"
1998,KY,Total Electric Power Industry,Hydroelectric,,7,777.9,807.8
1998,KY,Total Electric Power Industry,Natural Gas,,8,632.0,548.0
1998,KY,Total Electric Power Industry,Petroleum,,,237.7,206.7
1998,KY,Total Electric Power Industry,Wood and Wood Derived Fuels,,1,4.0,3.7
1998,LA,"Combined Heat and Power, Commercial Power",All Sources,,1,7.5,7.1
1998,LA,"Combined Heat and Power, Commercial Power",Natural Gas,,2,7.5,7.1
1998,LA,"Combined Heat and Power, Electric Power",All Sources,,1,200.0,192.2
1998,LA,"Combined Heat and Power, Electric Power",Petroleum,,,200.0,192.2
1998,LA,"Combined Heat and Power, Industrial Power",All Sources,,47,"3,317.6","2,925.5"
1998,LA,"Combined Heat and Power, Industrial Power",Natural Gas,,60,"2,652.1","2,291.6"
1998,LA,"Combined Heat and Power, Industrial Power",Other,,2,22.0,21.1
1998,LA,"Combined Heat and Power, Industrial Power",Other Biomass,,,5.5,5.1
1998,LA,"Combined Heat and Power, Industrial Power",Other Gases,,8,109.8,105.4
1998,LA,"Combined Heat and Power, Industrial Power",Petroleum,,1,.1,.1
1998,LA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,,18,528.2,502.1
1998,LA,"Electric Generators, Electric Utilities",All Sources,,38,"18,458.8","17,014.0"
1998,LA,"Electric Generators, Electric Utilities",Coal,,4,"3,726.4","3,448.0"
1998,LA,"Electric Generators, Electric Utilities",Natural Gas,,31,"12,480.6","11,539.0"
1998,LA,"Electric Generators, Electric Utilities",Nuclear,,2,"2,235.8","2,011.0"
1998,LA,"Electric Generators, Electric Utilities",Petroleum,,1,16.0,16.0
1998,LA,"Electric Generators, Independent Power Producers",All Sources,,3,245.6,233.5
1998,LA,"Electric Generators, Independent Power Producers",Hydroelectric,,1,192.0,182.4
1998,LA,"Electric Generators, Independent Power Producers",Natural Gas,,1,40.0,38.4
1998,LA,"Electric Generators, Independent Power Producers",Other Biomass,,,13.6,12.7
1998,LA,Total Electric Power Industry,All Sources,,90,"22,229.5","20,372.2"
1998,LA,Total Electric Power Industry,Coal,,,"3,726.4","3,448.0"
1998,LA,Total Electric Power Industry,Hydroelectric,,1,192.0,182.4
1998,LA,Total Electric Power Industry,Natural Gas,,64,"15,180.2","13,876.1"
1998,LA,Total Electric Power Industry,Nuclear,,2,"2,235.8","2,011.0"
1998,LA,Total Electric Power Industry,Other,,1,22.0,21.1
1998,LA,Total Electric Power Industry,Other Biomass,,,19.1,17.8
1998,LA,Total Electric Power Industry,Other Gases,,4,109.8,105.4
1998,LA,Total Electric Power Industry,Petroleum,,,216.1,208.3
1998,LA,Total Electric Power Industry,Wood and Wood Derived Fuels,,9,528.2,502.1
1998,MA,"Combined Heat and Power, Commercial Power",All Sources,,13,178.1,160.5
1998,MA,"Combined Heat and Power, Commercial Power",Natural Gas,,14,52.9,45.9
1998,MA,"Combined Heat and Power, Commercial Power",Other Biomass,,,17.7,16.5
1998,MA,"Combined Heat and Power, Commercial Power",Petroleum,,5,107.5,98.1
1998,MA,"Combined Heat and Power, Electric Power",All Sources,,10,"1,073.4",929.1
1998,MA,"Combined Heat and Power, Electric Power",Natural Gas,,7,"1,032.6",891.2
1998,MA,"Combined Heat and Power, Electric Power",Other Biomass,,,9.4,8.8
1998,MA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,,2,31.3,29.1
1998,MA,"Combined Heat and Power, Industrial Power",All Sources,,23,138.2,125.4
1998,MA,"Combined Heat and Power, Industrial Power",Coal,,2,11.3,10.5
1998,MA,"Combined Heat and Power, Industrial Power",Hydroelectric,,8,4.8,4.8
1998,MA,"Combined Heat and Power, Industrial Power",Natural Gas,,20,104.5,93.4
1998,MA,"Combined Heat and Power, Industrial Power",Petroleum,,7,17.6,16.8
1998,MA,"Electric Generators, Electric Utilities",All Sources,,47,"3,268.8","3,384.9"
1998,MA,"Electric Generators, Electric Utilities",Coal,,2,309.7,328.0
1998,MA,"Electric Generators, Electric Utilities",Hydroelectric,,15,150.9,151.8
1998,MA,"Electric Generators, Electric Utilities",Natural Gas,,9,396.5,332.7
1998,MA,"Electric Generators, Electric Utilities",Nuclear,,1,655.4,664.9
1998,MA,"Electric Generators, Electric Utilities",Petroleum,,15,910.0,787.0
1998,MA,"Electric Generators, Electric Utilities",Pumped Storage,,1,846.0,"1,120.0"
1998,MA,"Electric Generators, Electric Utilities",Wind,,1,.3,.5
1998,MA,"Electric Generators, Independent Power Producers",All Sources,,42,"6,061.6","5,695.1"
1998,MA,"Electric Generators, Independent Power Producers",Coal,,2,"1,929.9","1,789.1"
1998,MA,"Electric Generators, Independent Power Producers",Hydroelectric,,15,104.9,103.3
1998,MA,"Electric Generators, Independent Power Producers",Natural Gas,,7,"2,095.9","1,969.2"
1998,MA,"Electric Generators, Independent Power Producers",Other Biomass,,,289.8,270.1
1998,MA,"Electric Generators, Independent Power Producers",Petroleum,,6,"1,023.0",926.2
1998,MA,"Electric Generators, Independent Power Producers",Pumped Storage,,1,600.0,620.4
1998,MA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,,1,18.0,16.7
1998,MA,Total Electric Power Industry,All Sources,,135,"10,720.1","10,294.9"
1998,MA,Total Electric Power Industry,Coal,,,"2,251.0","2,127.5"
1998,MA,Total Electric Power Industry,Hydroelectric,,34,260.6,259.9
1998,MA,Total Electric Power Industry,Natural Gas,,40,"3,682.5","3,332.3"
1998,MA,Total Electric Power Industry,Nuclear,,1,655.4,664.9
1998,MA,Total Electric Power Industry,Other Biomass,,,317.0,295.4
1998,MA,Total Electric Power Industry,Petroleum,,,"2,058.0","1,828.1"
1998,MA,Total Electric Power Industry,Pumped Storage,,2,"1,446.0","1,740.4"
1998,MA,Total Electric Power Industry,Wind,,1,.3,.5
1998,MA,Total Electric Power Industry,Wood and Wood Derived Fuels,,3,49.3,45.9
1998,MD,"Combined Heat and Power, Commercial Power",All Sources,,4,8.7,8.3
1998,MD,"Combined Heat and Power, Commercial Power",Other Biomass,,,3.8,3.6
1998,MD,"Combined Heat and Power, Commercial Power",Petroleum,,1,2.0,2.0
1998,MD,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,,2,2.9,2.7
1998,MD,"Combined Heat and Power, Electric Power",All Sources,,3,519.1,467.8
1998,MD,"Combined Heat and Power, Electric Power",Natural Gas,,2,458.9,411.8
1998,MD,"Combined Heat and Power, Electric Power",Other Biomass,,,60.2,56.0
1998,MD,"Combined Heat and Power, Industrial Power",All Sources,,2,75.0,69.7
1998,MD,"Combined Heat and Power, Industrial Power",Coal,,1,65.0,60.3
1998,MD,"Combined Heat and Power, Industrial Power",Natural Gas,,2,10.0,9.5
1998,MD,"Electric Generators, Electric Utilities",All Sources,,35,"11,761.7","10,970.4"
1998,MD,"Electric Generators, Electric Utilities",Coal,,7,"4,942.5","4,647.0"
1998,MD,"Electric Generators, Electric Utilities",Hydroelectric,,2,493.7,530.0
1998,MD,"Electric Generators, Electric Utilities",Natural Gas,,9,"1,781.4","1,602.3"
1998,MD,"Electric Generators, Electric Utilities",Nuclear,,1,"1,828.7","1,675.0"
1998,MD,"Electric Generators, Electric Utilities",Petroleum,,16,"2,715.3","2,516.1"
1998,MD,"Electric Generators, Independent Power Producers",All Sources,,2,70.7,65.9
1998,MD,"Electric Generators, Independent Power Producers",Other Biomass,,,70.7,65.9
1998,MD,Total Electric Power Industry,All Sources,,46,"12,435.2","11,582.1"
1998,MD,Total Electric Power Industry,Coal,,,"5,007.5","4,707.3"
1998,MD,Total Electric Power Industry,Hydroelectric,,2,493.7,530.0
1998,MD,Total Electric Power Industry,Natural Gas,,12,"2,250.3","2,023.6"
1998,MD,Total Electric Power Industry,Nuclear,,1,"1,828.7","1,675.0"
1998,MD,Total Electric Power Industry,Other Biomass,,,134.7,125.5
1998,MD,Total Electric Power Industry,Petroleum,,,"2,717.3","2,518.0"
1998,MD,Total Electric Power Industry,Wood and Wood Derived Fuels,,1,2.9,2.7
1998,ME,"Combined Heat and Power, Commercial Power",All Sources,,2,30.3,28.2
1998,ME,"Combined Heat and Power, Commercial Power",Other Biomass,,,30.3,28.2
1998,ME,"Combined Heat and Power, Electric Power",All Sources,,2,123.1,115.2
1998,ME,"Combined Heat and Power, Electric Power",Coal,,1,102.0,95.6
1998,ME,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,,1,21.1,19.6
1998,ME,"Combined Heat and Power, Industrial Power",All Sources,,26,880.8,845.6
1998,ME,"Combined Heat and Power, Industrial Power",Hydroelectric,,18,248.4,246.1
1998,ME,"Combined Heat and Power, Industrial Power",Natural Gas,,4,15.5,14.8
1998,ME,"Combined Heat and Power, Industrial Power",Petroleum,,5,190.9,181.2
1998,ME,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,,20,426.0,403.5
1998,ME,"Electric Generators, Electric Utilities",All Sources,,61,"1,457.5","1,456.9"
1998,ME,"Electric Generators, Electric Utilities",Hydroelectric,,46,382.8,402.0
1998,ME,"Electric Generators, Electric Utilities",Petroleum,,14,"1,042.7","1,025.3"
1998,ME,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,,,32.0,29.5
1998,ME,"Electric Generators, Independent Power Producers",All Sources,,30,404.6,379.2
1998,ME,"Electric Generators, Independent Power Producers",Hydroelectric,,19,114.9,109.4
1998,ME,"Electric Generators, Independent Power Producers",Other Biomass,,,35.3,32.9
1998,ME,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,,9,254.3,236.9
1998,ME,Total Electric Power Industry,All Sources,,121,"2,896.2","2,825.0"
1998,ME,Total Electric Power Industry,Coal,,,102.0,95.6
1998,ME,Total Electric Power Industry,Hydroelectric,,74,746.1,757.5
1998,ME,Total Electric Power Industry,Natural Gas,,2,15.5,14.8
1998,ME,Total Electric Power Industry,Other Biomass,,,65.6,61.0
1998,ME,Total Electric Power Industry,Petroleum,,,"1,233.6","1,206.5"
1998,ME,Total Electric Power Industry,Wood and Wood Derived Fuels,,20,733.4,689.5
1998,MI,"Combined Heat and Power, Commercial Power",All Sources,,7,142.4,132.7
1998,MI,"Combined Heat and Power, Commercial Power",Coal,,1,61.0,56.8
1998,MI,"Combined Heat and Power, Commercial Power",Natural Gas,,6,6.8,6.5
1998,MI,"Combined Heat and Power, Commercial Power",Other Biomass,,,72.1,67.1
1998,MI,"Combined Heat and Power, Commercial Power",Petroleum,,1,2.5,2.4
