# HDD and CDD. Same for all scenarios and GCAM versions. Simply check that the loaded version in the config file matches this data.
# Source: GCAM DB; module_energy_L143.HDDCDD; constdd_no_GCM
scenario,region,var,year,value
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2075,7577
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2080,7578
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2085,7579
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2090,7579
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2095,7580
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2100,7580
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,1975,7682
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,1990,7577
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2005,7570
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2010,7571
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2015,7570
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2020,7571
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2025,7570
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2030,7572
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2035,7573
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2040,7574
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2045,7575
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2050,7575
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2055,7575
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2060,7575
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2065,7576
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2070,7577
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2075,7577
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2080,7578
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2085,7579
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2090,7579
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2095,7580
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2100,7580
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,1975,7682
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,1990,7577
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2005,7570
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2010,7571
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2015,7570
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2020,7571
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2025,7570
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2030,7572
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2035,7573
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2040,7574
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2045,7575
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2050,7575
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2055,7575
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2060,7575
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2065,7576
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2070,7577
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2075,7577
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2080,7578
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2085,7579
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2090,7579
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2095,7580
scen,European Free Trade Association,Energy Service|Residential|Heating Degree Days,2100,7580
scen,India,Energy Service|Residential|Cooling Degree Days,1975,5005
scen,India,Energy Service|Residential|Cooling Degree Days,1990,5058
scen,India,Energy Service|Residential|Cooling Degree Days,2005,5065
scen,India,Energy Service|Residential|Cooling Degree Days,2010,5065
scen,India,Energy Service|Residential|Cooling Degree Days,2015,5065
scen,India,Energy Service|Residential|Cooling Degree Days,2020,5065
scen,India,Energy Service|Residential|Cooling Degree Days,2025,5065
scen,India,Energy Service|Residential|Cooling Degree Days,2030,5065
scen,India,Energy Service|Residential|Cooling Degree Days,2035,5065
scen,India,Energy Service|Residential|Cooling Degree Days,2040,5065
scen,India,Energy Service|Residential|Cooling Degree Days,2045,5065
scen,India,Energy Service|Residential|Cooling Degree Days,2050,5065
scen,India,Energy Service|Residential|Cooling Degree Days,2055,5065
scen,India,Energy Service|Residential|Cooling Degree Days,2060,5065
scen,India,Energy Service|Residential|Cooling Degree Days,2065,5065
scen,India,Energy Service|Residential|Cooling Degree Days,2070,5065
scen,India,Energy Service|Residential|Cooling Degree Days,2075,5065
scen,India,Energy Service|Residential|Cooling Degree Days,2080,5065
scen,India,Energy Service|Residential|Cooling Degree Days,2085,5065
scen,India,Energy Service|Residential|Cooling Degree Days,2090,5065
scen,India,Energy Service|Residential|Cooling Degree Days,2095,5065
scen,India,Energy Service|Residential|Cooling Degree Days,2100,5065
scen,India,Energy Service|Residential|Heating Degree Days,1975,348
scen,India,Energy Service|Residential|Heating Degree Days,1990,338
scen,India,Energy Service|Residential|Heating Degree Days,2005,337
scen,India,Energy Service|Residential|Heating Degree Days,2010,337
scen,India,Energy Service|Residential|Heating Degree Days,2015,337
scen,India,Energy Service|Residential|Heating Degree Days,2020,337
scen,India,Energy Service|Residential|Heating Degree Days,2025,337
scen,India,Energy Service|Residential|Heating Degree Days,2030,337
scen,India,Energy Service|Residential|Heating Degree Days,2035,337
scen,India,Energy Service|Residential|Heating Degree Days,2040,337
scen,India,Energy Service|Residential|Heating Degree Days,2045,337
scen,India,Energy Service|Residential|Heating Degree Days,2050,337
scen,India,Energy Service|Residential|Heating Degree Days,2055,337
scen,India,Energy Service|Residential|Heating Degree Days,2060,337
scen,India,Energy Service|Residential|Heating Degree Days,2065,337
scen,India,Energy Service|Residential|Heating Degree Days,2070,337
scen,India,Energy Service|Residential|Heating Degree Days,2075,337
scen,India,Energy Service|Residential|Heating Degree Days,2080,337
scen,India,Energy Service|Residential|Heating Degree Days,2085,337
scen,India,Energy Service|Residential|Heating Degree Days,2090,337
scen,India,Energy Service|Residential|Heating Degree Days,2095,337
scen,India,Energy Service|Residential|Heating Degree Days,2100,337
scen,India,Energy Service|Residential|Heating Degree Days,1975,348
scen,India,Energy Service|Residential|Heating Degree Days,1990,338
scen,India,Energy Service|Residential|Heating Degree Days,2005,337
scen,India,Energy Service|Residential|Heating Degree Days,2010,337
scen,India,Energy Service|Residential|Heating Degree Days,2015,337
scen,India,Energy Service|Residential|Heating Degree Days,2020,337
scen,India,Energy Service|Residential|Heating Degree Days,2025,337
scen,India,Energy Service|Residential|Heating Degree Days,2030,337
scen,India,Energy Service|Residential|Heating Degree Days,2035,337
scen,India,Energy Service|Residential|Heating Degree Days,2040,337
scen,India,Energy Service|Residential|Heating Degree Days,2045,337
scen,India,Energy Service|Residential|Heating Degree Days,2050,337
scen,India,Energy Service|Residential|Heating Degree Days,2055,337
scen,India,Energy Service|Residential|Heating Degree Days,2060,337
scen,India,Energy Service|Residential|Heating Degree Days,2065,337
scen,India,Energy Service|Residential|Heating Degree Days,2070,337
scen,India,Energy Service|Residential|Heating Degree Days,2075,337
scen,India,Energy Service|Residential|Heating Degree Days,2080,337
scen,India,Energy Service|Residential|Heating Degree Days,2085,337
scen,India,Energy Service|Residential|Heating Degree Days,2090,337
scen,India,Energy Service|Residential|Heating Degree Days,2095,337
scen,India,Energy Service|Residential|Heating Degree Days,2100,337
scen,India,Energy Service|Residential|Heating Degree Days,1975,348
scen,India,Energy Service|Residential|Heating Degree Days,1990,338
scen,India,Energy Service|Residential|Heating Degree Days,2005,337
scen,India,Energy Service|Residential|Heating Degree Days,2010,337
scen,India,Energy Service|Residential|Heating Degree Days,2015,337
scen,India,Energy Service|Residential|Heating Degree Days,2020,337
scen,India,Energy Service|Residential|Heating Degree Days,2025,337
scen,India,Energy Service|Residential|Heating Degree Days,2030,337
scen,India,Energy Service|Residential|Heating Degree Days,2035,337
scen,India,Energy Service|Residential|Heating Degree Days,2040,337
scen,India,Energy Service|Residential|Heating Degree Days,2045,337
scen,India,Energy Service|Residential|Heating Degree Days,2050,337
scen,India,Energy Service|Residential|Heating Degree Days,2055,337
scen,India,Energy Service|Residential|Heating Degree Days,2060,337
scen,India,Energy Service|Residential|Heating Degree Days,2065,337
scen,India,Energy Service|Residential|Heating Degree Days,2070,337
scen,India,Energy Service|Residential|Heating Degree Days,2075,337
scen,India,Energy Service|Residential|Heating Degree Days,2080,337
scen,India,Energy Service|Residential|Heating Degree Days,2085,337
scen,India,Energy Service|Residential|Heating Degree Days,2090,337
scen,India,Energy Service|Residential|Heating Degree Days,2095,337
scen,India,Energy Service|Residential|Heating Degree Days,2100,337
scen,Indonesia,Energy Service|Residential|Cooling Degree Days,1975,5097
scen,Indonesia,Energy Service|Residential|Cooling Degree Days,1990,5185
scen,Indonesia,Energy Service|Residential|Cooling Degree Days,2005,5188
scen,Indonesia,Energy Service|Residential|Cooling Degree Days,2010,5188
scen,Indonesia,Energy Service|Residential|Cooling Degree Days,2015,5188
scen,Indonesia,Energy Service|Residential|Cooling Degree Days,2020,5188
scen,Indonesia,Energy Service|Residential|Cooling Degree Days,2025,5188
scen,Indonesia,Energy Service|Residential|Cooling Degree Days,2030,5188
scen,Indonesia,Energy Service|Residential|Cooling Degree Days,2035,5188
scen,Indonesia,Energy Service|Residential|Cooling Degree Days,2040,5188
scen,Indonesia,Energy Service|Residential|Cooling Degree Days,2045,5188
scen,Indonesia,Energy Service|Residential|Cooling Degree Days,2050,5188
scen,Indonesia,Energy Service|Residential|Cooling Degree Days,2055,5188
scen,Indonesia,Energy Service|Residential|Cooling Degree Days,2060,5188
scen,Indonesia,Energy Service|Residential|Cooling Degree Days,2065,5188
scen,Indonesia,Energy Service|Residential|Cooling Degree Days,2070,5188
scen,Indonesia,Energy Service|Residential|Cooling Degree Days,2075,5188
scen,Indonesia,Energy Service|Residential|Cooling Degree Days,2080,5188
scen,Indonesia,Energy Service|Residential|Cooling Degree Days,2085,5188
scen,Indonesia,Energy Service|Residential|Cooling Degree Days,2090,5188
scen,Indonesia,Energy Service|Residential|Cooling Degree Days,2095,5188
scen,Indonesia,Energy Service|Residential|Cooling Degree Days,2100,5188
scen,Indonesia,Energy Service|Residential|Heating Degree Days,1975,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,1990,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2005,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2010,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2015,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2020,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2025,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2030,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2035,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2040,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2045,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2050,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2055,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2060,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2065,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2070,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2075,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2080,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2085,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2090,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2095,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2100,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,1975,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,1990,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2005,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2010,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2015,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2020,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2025,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2030,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2035,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2040,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2045,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2050,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2055,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2060,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2065,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2070,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2075,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2080,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2085,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2090,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2095,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2100,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,1975,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,1990,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2005,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2010,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2015,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2020,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2025,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2030,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2035,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2040,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2045,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2050,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2055,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2060,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2065,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2070,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2075,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2080,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2085,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2090,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2095,0
scen,Indonesia,Energy Service|Residential|Heating Degree Days,2100,0
scen,Japan,Energy Service|Residential|Cooling Degree Days,1975,914
scen,Japan,Energy Service|Residential|Cooling Degree Days,1990,969
scen,Japan,Energy Service|Residential|Cooling Degree Days,2005,971
scen,Japan,Energy Service|Residential|Cooling Degree Days,2010,971
scen,Japan,Energy Service|Residential|Cooling Degree Days,2015,971
scen,Japan,Energy Service|Residential|Cooling Degree Days,2020,971
scen,Japan,Energy Service|Residential|Cooling Degree Days,2025,971
scen,Japan,Energy Service|Residential|Cooling Degree Days,2030,971
scen,Japan,Energy Service|Residential|Cooling Degree Days,2035,971
scen,Japan,Energy Service|Residential|Cooling Degree Days,2040,971
scen,Japan,Energy Service|Residential|Cooling Degree Days,2045,971
scen,Japan,Energy Service|Residential|Cooling Degree Days,2050,971
scen,Japan,Energy Service|Residential|Cooling Degree Days,2055,971
scen,Japan,Energy Service|Residential|Cooling Degree Days,2060,971
scen,Japan,Energy Service|Residential|Cooling Degree Days,2065,971
scen,Japan,Energy Service|Residential|Cooling Degree Days,2070,971
scen,Japan,Energy Service|Residential|Cooling Degree Days,2075,971
scen,Japan,Energy Service|Residential|Cooling Degree Days,2080,971
scen,Japan,Energy Service|Residential|Cooling Degree Days,2085,971
scen,Japan,Energy Service|Residential|Cooling Degree Days,2090,971
scen,Japan,Energy Service|Residential|Cooling Degree Days,2095,971
scen,Japan,Energy Service|Residential|Cooling Degree Days,2100,971
scen,Japan,Energy Service|Residential|Heating Degree Days,1975,4419
scen,Japan,Energy Service|Residential|Heating Degree Days,1990,4305
scen,Japan,Energy Service|Residential|Heating Degree Days,2005,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2010,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2015,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2020,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2025,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2030,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2035,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2040,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2045,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2050,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2055,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2060,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2065,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2070,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2075,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2080,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2085,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2090,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2095,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2100,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,1975,4419
scen,Japan,Energy Service|Residential|Heating Degree Days,1990,4305
scen,Japan,Energy Service|Residential|Heating Degree Days,2005,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2010,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2015,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2020,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2025,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2030,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2035,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2040,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2045,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2050,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2055,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2060,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2065,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2070,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2075,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2080,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2085,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2090,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2095,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2100,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,1975,4419
scen,Japan,Energy Service|Residential|Heating Degree Days,1990,4305
scen,Japan,Energy Service|Residential|Heating Degree Days,2005,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2010,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2015,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2020,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2025,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2030,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2035,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2040,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2045,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2050,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2055,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2060,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2065,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2070,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2075,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2080,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2085,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2090,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2095,4300
scen,Japan,Energy Service|Residential|Heating Degree Days,2100,4300
scen,Mexico,Energy Service|Residential|Cooling Degree Days,1975,1480
scen,Mexico,Energy Service|Residential|Cooling Degree Days,1990,1525
scen,Mexico,Energy Service|Residential|Cooling Degree Days,2005,1530
scen,Mexico,Energy Service|Residential|Cooling Degree Days,2010,1530
scen,Mexico,Energy Service|Residential|Cooling Degree Days,2015,1530
scen,Mexico,Energy Service|Residential|Cooling Degree Days,2020,1530
scen,Mexico,Energy Service|Residential|Cooling Degree Days,2025,1530
scen,Mexico,Energy Service|Residential|Cooling Degree Days,2030,1530
scen,Mexico,Energy Service|Residential|Cooling Degree Days,2035,1530
scen,Mexico,Energy Service|Residential|Cooling Degree Days,2040,1530
scen,Mexico,Energy Service|Residential|Cooling Degree Days,2045,1530
scen,Mexico,Energy Service|Residential|Cooling Degree Days,2050,1530
scen,Mexico,Energy Service|Residential|Cooling Degree Days,2055,1530
scen,Mexico,Energy Service|Residential|Cooling Degree Days,2060,1530
scen,Mexico,Energy Service|Residential|Cooling Degree Days,2065,1530
scen,Mexico,Energy Service|Residential|Cooling Degree Days,2070,1530
scen,Mexico,Energy Service|Residential|Cooling Degree Days,2075,1530
scen,Mexico,Energy Service|Residential|Cooling Degree Days,2080,1530
scen,Mexico,Energy Service|Residential|Cooling Degree Days,2085,1530
scen,Mexico,Energy Service|Residential|Cooling Degree Days,2090,1530
scen,Mexico,Energy Service|Residential|Cooling Degree Days,2095,1530
scen,Mexico,Energy Service|Residential|Cooling Degree Days,2100,1530
scen,Mexico,Energy Service|Residential|Heating Degree Days,1975,1430
scen,Mexico,Energy Service|Residential|Heating Degree Days,1990,1363
scen,Mexico,Energy Service|Residential|Heating Degree Days,2005,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2010,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2015,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2020,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2025,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2030,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2035,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2040,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2045,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2050,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2055,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2060,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2065,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2070,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2075,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2080,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2085,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2090,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2095,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2100,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,1975,1430
scen,Mexico,Energy Service|Residential|Heating Degree Days,1990,1363
scen,Mexico,Energy Service|Residential|Heating Degree Days,2005,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2010,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2015,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2020,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2025,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2030,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2035,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2040,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2045,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2050,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2055,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2060,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2065,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2070,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2075,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2080,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2085,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2090,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2095,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2100,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,1975,1430
scen,Mexico,Energy Service|Residential|Heating Degree Days,1990,1363
scen,Mexico,Energy Service|Residential|Heating Degree Days,2005,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2010,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2015,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2020,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2025,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2030,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2035,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2040,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2045,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2050,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2055,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2060,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2065,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2070,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2075,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2080,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2085,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2090,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2095,1359
scen,Mexico,Energy Service|Residential|Heating Degree Days,2100,1359
scen,Middle East,Energy Service|Residential|Cooling Degree Days,1975,2669
scen,Middle East,Energy Service|Residential|Cooling Degree Days,1990,2861
scen,Middle East,Energy Service|Residential|Cooling Degree Days,2005,2933
scen,Middle East,Energy Service|Residential|Cooling Degree Days,2010,3013
scen,Middle East,Energy Service|Residential|Cooling Degree Days,2015,3074
scen,Middle East,Energy Service|Residential|Cooling Degree Days,2020,3100
scen,Middle East,Energy Service|Residential|Cooling Degree Days,2025,3115
scen,Middle East,Energy Service|Residential|Cooling Degree Days,2030,3127
scen,Middle East,Energy Service|Residential|Cooling Degree Days,2035,3137
scen,Middle East,Energy Service|Residential|Cooling Degree Days,2040,3147
scen,Middle East,Energy Service|Residential|Cooling Degree Days,2045,3155
scen,Middle East,Energy Service|Residential|Cooling Degree Days,2050,3163
scen,Middle East,Energy Service|Residential|Cooling Degree Days,2055,3170
scen,Middle East,Energy Service|Residential|Cooling Degree Days,2060,3176
scen,Middle East,Energy Service|Residential|Cooling Degree Days,2065,3180
scen,Middle East,Energy Service|Residential|Cooling Degree Days,2070,3182
scen,Middle East,Energy Service|Residential|Cooling Degree Days,2075,3184
scen,Middle East,Energy Service|Residential|Cooling Degree Days,2080,3185
scen,Middle East,Energy Service|Residential|Cooling Degree Days,2085,3186
scen,Middle East,Energy Service|Residential|Cooling Degree Days,2090,3187
scen,Middle East,Energy Service|Residential|Cooling Degree Days,2095,3187
scen,Middle East,Energy Service|Residential|Cooling Degree Days,2100,3186
